Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
BICD2,Congenital spinal muscular atrophy,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"24482476, 23664116, 23664119, 23664120, 27000979",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
BIN1,"Myopathy, centronuclear, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20927630, 21129173",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
BLM,Bloom syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7585968, 17407155, 8079989, 10090915, 9285778",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
BMPR1A,Juvenile polyposis syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11536076, 11381269, 15235019, 12417513, 12136244",CHD,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
BRAF,Cardiofaciocutaneous syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16474404, 19206169, 17551924, 18413255, 23093928, 18042262","AN_TH, CHD, SEIZ, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1.0
BRCA2,"Fanconi anemia, complementation group D1",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16115142, 16825431, 12065746, 14559878, 14670928, 26657402",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
BSCL2,Berardinelli-Seip lipodystrophy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12362029, 11479539, 1455746, 19278620",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
BSND,Bartter syndrome with sensorineural deafness,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11687798, 16328537","HL, REN",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75
BTD,Biotinidase deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"7550325, 2502673, 11668630, 2515386, 12359137, 15776412 ","IEM, GLY, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
BTK,"Agammaglobulinemia, X-linked 1",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16159644, 9445504, 9486400, 15024743, 8162056, 8164701, 7849697, 15661032, 7849721, 19419768 ",,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
C10ORF2,Spinocerebellar ataxia infantile-onset,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"21681116, 8133312,  17921179, 22928142, 24816431, 16135556","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75
CA2,"Osteopetrosis, autosomal recessive 3, with renal tubular acidosis",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9143915,  1301935, 1928091, 15300855, ","REN, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
CACNA1A,"Episodic ataxia, type 2",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19633872, 10371528, 19586927, 15622542, 20129625, 14718690, 12420090",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CACNA1F,"Night blindness, congenital stationary (complete), 1A, X-linked",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10900517, 15761389, 12111638, 19578023, 9662399, 25307992",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CAPN3,"Muscular dystrophy, limb-girdle, type 2A",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7720071, 7670461, 17526799, 17994539, 10330340, 15689361, 16141003",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
CASK,Mental retardation and microcephaly with pontine and cerebellar hypoplasia,Strong,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19165920, 21735175","CHD, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75
CASQ2,"Ventricular tachycardia, catecholaminergic polymorphic",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21618644, 12386154, 16908766","CM, COND",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.75
CAV3,"Muscular dystrophy, limb-girdle, type IC,",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9537420, 9536092, 11001938, 16730439, 15564037, 14663034","CM, COND, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0
CAV3,Caveolinopathy,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15580566, 18930476 , 14981167","CM, COND, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1.0
CBL,Noonan syndrome-like disorder with or without juvenile meylomonocytic leukemia,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20619386,  24493670,  25952305",CHD,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75
CBS,"Homocystinuria, B6-responsive and nonresponsive types",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10364517, 8554066, 14635102, 3872065, 7967489, 10338090, 11359213, 8528202, 9361025, 16479318","THROM, IEM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
CC2D2A,Joubert syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18950740, 22241855,  19777577","BIL, REN, SK, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75
CCDC39,Primary ciliary dyskinesia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21131972, 22693285,  23255504",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
CCDC40,Primary ciliary dyskinesia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22693285,  23255504, 21131974",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
CD40LG,"Immunodeficiency, X-linked, with hyper-IgM",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y," 8097258, 8550833, 7586644, 7679206, 15358621,16509032, 25215306",AN_TH,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
CDAN1,"Anemia, congenital dyserythropoietic, type I",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16141353, 16098079, 12434312","BIL, AN_TH",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
CDH23,"Deafness, autosomal recessive ",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"1785063, 11090341, 17850630 12075507",,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CDH23,"Usher syndrome, type 1D",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21940737,  21569298, 25468891,  21436283, 11090341",HL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
CDKL5,"Epileptic encephalopathy, early infantile, 2",Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"22872100, 19793311, 18809835, 22264704, 21770923",SEIZ,Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CDKN1C,Beckwith-Wiedemann syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9341892, 20503313,  10424811,  8841187","THYR, GLY, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
CDSN,Hypotrichosis,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12754508, 16307662,  23957618, 21777220, 23746069, 25473393",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
CEP152,Seckel syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21131973, 26436113",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
CEP290,Joubert syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17617513, 16682973, 21866095","REN, SK, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75
CFC1,Congenital heart defects,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18538293, 19853937, 11062482, 11799476, 23979609, 17072672",CHD,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75
CFL2,Nemaline myopathy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17160903,  22343409",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CFP,"Properdin deficiency, X-linked",Strong,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"3141111, 10909851, 8530058, 22229731",,Sept 2016 - Oct 2016,3.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
CFTR,Cystic fibrosis,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10103316, 15528020, 10875853, 15246977, 21097845, 2236053, 9482579, 15858154, 9842999, 1709778, 7537150, 22020151","BIL, PULM, BOW",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
CHAT,Congenital myasthenic syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11172068, 3010100, 21786365 ",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CHD2,"Developmental delay, intellectual disability, epilepsy",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"24834135, 24932903, 23708187, 24207121, 25783594, 26795593, 26262932",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
CHD7,CHARGE syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"2596527, 16207732, 17661815, 15300250, 16155193, 22461308, 16400610","HL, CHD, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1.0
CHKB,"Muscular dystrophy, congenital, megaconial type",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21665002, 23692895",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CHM,Choroideremia,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"5146581, 17698759, 2220804, 23811034, 1598901, 12827496",,Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
CHRNA1,Congenital myasthenic syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15367858, 18707767",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CHRND,Congenital myasthenic syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18398509, 16916845, 25264167, 23108489, 25264167, 11435464, 26578207",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CHRNE,Congenital myasthenic syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7531341, 7538206, 8755487, 22678886, 12417530, 25264167",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
CHRNG,Pterygium syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16826520, 22167768, 16826531",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
CLCN5,Dent disease,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8559248, 1372109, 15086899, 9853249, 15895257, 25907713","REN, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0
CLDN14,"Hearing loss, non-syndromic, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11163249, 22246673, 26969326",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
CLDN19,"Hypomagnesemia 5, renal, with ocular involvement",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17033971, 7947033, 21791920, 22422540, 18188451, 25317625, 25366522, 23301036, 25410674, 27007868, ",REN,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.75
CLN3,"Ceroid lipofuscinosis, neuronal, 3",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9311735, 21990111, 7553855","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
CLN5,"Ceroid lipofuscinosis, neuronal, 5",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9662406, 10477428, 20157158, 16814585","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
CLN6,"Ceroid lipofuscinosis, neuronal, 6",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15996215, 11727201, 12815591, 19135028, 23374165","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
CLN8,"Ceroid lipofuscinosis, neuronal, 8",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10508524,  15024724, 21990111, 16570191","IEM, SEIZ",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75
CLRN1,"Usher syndrome, type 3A",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y," 7711740,  11524702,  12145752",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
CNGB3,Achromatopsia-3,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10958649, 10466422, 15657609, 10888875, 25558176, 15712225",,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
COCH,"Deafness, non-syndromic, autosomal dominant",Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,," 9806553, 9931344, 23990876",HL,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75
COL11A1,Stickler syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"110573014, 15286167, 20513134, 8872475 , 25240749 ","HL, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
COL11A2,Otospondylomegaepiphyseal dysplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y," 7859284, 10677296,  16637051, 21208667","HL, IEM, SK, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1.0
COL17A1,"Epidermolysis bullosa, junctional, non-Herlitz type",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"18374450,  21357940, 9199555, 16473856, 9740252, 15009107, 17263807 ",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
COL1A1,"Osteogenesis imperfecta, type I",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"458828, 7023758, 9443882, 17078022, 21113976, 2693094, 25963598","SK, HYPOTO, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
COL1A2,"Osteogenesis imperfecta, type II",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"458828, 7023758, 21113976, 2693094","SK, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0
COL2A1,Stickler syndrome,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"16752401, 17721977, 12544472, 20179744, ","HL, IEM, SK, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1.0
