Gene,disease_name,evidence_level,Typical inheritance,Penetrance,pediatric_onset,babyseq_category,meets_ngsr,Reason for BabySeq category,Pediatric disease gene in Bell 2011,pubmed_ids,iba_panel,Reviewed,evidence_score,penetrance_score,category_score,inheritance_code,is_pediatric,is_category_a,panel_SEIZ,panel_HYPOTO,panel_DERM,panel_HL,panel_CHD,panel_CM,panel_IEM,panel_REN,panel_PULM,panel_AN_TH,panel_SK,panel_COND,panel_THYR,actionability_index
ALG11,Congenital disorder of glycosylation type 1P,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"20080937, 22213132","SEIZ, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ALG12,"Congenital disorder of glycosylation, type Ig",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15639192, 12093361, 17506107, 11983712, 16435218, 12217961","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
ALG2,"Congenital disorder of glycosylation, type Ii",Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,12684507,"SEIZ, HYPOTO",Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
ALG3,"Congenital disorder of glycosylation, type Id",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10581255, 16053906, 18679822, 23791010, 26126960","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
ALG6,"Congenital disorder of glycosylation, type Ic",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"10359825, 9710431, 10914684, 12357336, 16321363","SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.75
ALG8,"Congenital disorder of glycosylation, type Ih",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1523502, 19648040, 12480927, 2230685, 22306853, 26066342","REN, SEIZ, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.75
ALG9,"Congenital disorder of glycosylation, type Il",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"15148656, 15945070, 19451548","SEIZ, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ALMS1,Alstrom syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17594715, 11941370, 11941369, 25846608, 25296579","HL, REN, SEIZ, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1.0
ALOX12B,"Ichthyosis, congenital, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"11773004, 11398099, 16116617, 17139268, 19131948, 25998749",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
ALOXE3,"Ichthyosis, congenital, autosomal recessive",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19434086, 10712205, 19890349, 11773004, 16116617 ",DERM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75
ALPL,Hypophosphatasia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"3174660, 8954059, 9781036, 19500388","SK, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0
ALS2,Amyotrophic lateral sclerosis,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"2328408, 12601111, 11586297, 17698795, 20018642 ",,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ALX4,Parietal foramina 2,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"16319823, 11137991, 19692347, 24668755",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
AMACR,"Bile acid synthesis defect, congenital, 4",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"10594127, 12512044","BIL, IEM, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.14166666666666666
AMACR,Alpha-methylacyl-CoA racemase deficiency,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"10655068, 21576695","BIL, IEM, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.14166666666666666
AMELX,Amelogenesis imperfecta,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"1483698, 7599636, 15111628,  11922868",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
AMN,"Megaloblastic anemia-1, Norwegian type",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"12590260, 22929189, 15024727",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
AMPD1,Adenosine monophosphate deaminase deficiency,Moderate,AR,LOW (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"11331279, 1631143, 16040263, 17463303",HYPOTO,Sept 2016 - Oct 2016,2.0,0.15,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.024999999999999998
AMT,"Hyperglycinaemia, non-ketotic",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"6336599, 3297708, 8005589, 16450403, 9621520, 26179960",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ANK1,Spherocytosis,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7883994, 2961992, 1486040, 8640229, 11372755",BIL,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ANK2,Long QT syndrome,Definitive,AD,MODERATE (A),Yes,B,1,"Moderate penetrance, Actionable in childhood",,"16253912, 17242276, 7485162, 15178757",COND,Sept 2016 - Oct 2016,4.0,0.6,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.39999999999999997
ANKH,Craniometaphyseal dysplasia,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"19449425, 20358596, 11326272","HL, SK",Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
ANKRD1,"Cardiomyopathy, dilated",Moderate,AD,MODERATE (B),No,B,1,"Moderate evidence, Actionable in childhood",,"19525294, 19608030","CHD, CM",Sept 2016 - Oct 2016,2.0,0.4,2.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.13333333333333333
ANKRD1,"Cardiomyopathy, hypertrophic",Limited,AD,UNKNOWN,No,C,0,Limited evidence for gene's role in disease,,19608031,"CHD, CM",Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.041666666666666664
ANKRD26,Thrombocytopenia 2,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21211618, 21467542, 24030261",AN_TH,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
ANO10,"Spinocerebellar ataxia, autosomal recessive 10",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"21092923, 25089919, 25182700",,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ANO5,"Muscular dystrophy, limb-girdle, type 2L",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20096397, 23606453, 25891276","SK, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
ANO5,Gnathodiaphyseal dysplasia,Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"15124103, 23843187, 25866257, 23047743, 27068316","SK, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.14166666666666666
ANTXR2,Hyaline fibromatosis syndrome,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12214284, 14508707, 20353455, 21328543, 22383261","IEM, DERM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
AP1S3,Pustular psoriasis,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,24791904,,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
AP3B1,Hermansky-Pudlak syndrome 2,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23403622, 16551969, 14566336","PULM, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.75
AP4M1,"Spastic paraplegia 50, autosomal recessive",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"21937992, 24700674, 25496299, 26029708",HYPOTO,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
APC,Adenomatous polyposis coli,Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"17938238, 1651174, 1316610, 1324223, 8395941, 20685668, 11247896",,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
APC,"Adenomatous polyposis coli, attenuated",Definitive,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"20105204, 8064829, 9585611, 20434453, 21078199",,Sept 2016 - Oct 2016,4.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
APOB,Apolipoprotein B deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"15805152, 8468533, 17570373, 17158591, 24842304, 12872264",,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
APOE,Sea-blue histiocyte disease,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"11095479, 16094309",AN_TH,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041666666666666664
APP,"Alzheimer disease 1, familial",Definitive,AD,HIGH (A),No,C,0,"Adult-onset, Not actionable in childhood",,"1671712, 2111584, 1415269, 10867787, 10441572, 16685645",,Sept 2016 - Oct 2016,4.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
APRT,Adenine phosphoribosyltransferase deficiency,Definitive,AR,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"11532677, 20150536",REN,Sept 2016 - Oct 2016,4.0,0.6,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19999999999999998
APTX,"Ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11176953, 11022012,  15596775, 11586299, 11586300, 14506070","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
AR,Androgen insensitivity,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12838569, 10995865, 8723113, 10690872, 11587068, 1307250, 11260228",,Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
AR,Spinal and bulbar muscular atrophy of Kennedy,Definitive,XLR,HIGH (A),No,C,0,"Adult-onset, Not actionable in childhood",,"2062380, 25449081, 18560135, 24361063",HYPOTO,Sept 2016 - Oct 2016,4.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
ARFGEF2,Periventricular heterotopia with microcephaly,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"14647276,  19384555,  23755938, 25044680, 25160555",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ARG1,Arginase deficiency,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"7649538, 6422160, 2365823, 1463019, 8902193","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ARHGAP31,Syndromic cutis aplasia & limb anomalies,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,21565291,SK,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.041666666666666664
ARHGEF9,Hyperekplexia and epilepsy,Moderate,XLR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"21633362, 17893116, 22612257, 25898924",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ARID1A,Coffin-Siris syndrome,Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"22426308, 23929686, 23906836",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ARID1B,Coffin-Siris syndrome,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"22426308, 23929686, 23906836, 23815551, 22426309",SEIZ,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ARL13B,Joubert syndrome,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"18674751, 24168557, 25138100","REN, SEIZ",Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.041666666666666664
ARMC4,Primary ciliary dyskinesia,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"23849778, 24203976",PULM,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75
ARSA,Metachromatic leukodystrophy,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"2574462, 2906225, 1673113, 7866401, 7981715, 24001781, 10477432, 15326627, 9090526 ","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
ARSB,Mucopolysaccharidosis type VI (Maroteaux-Lamy),Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"1550123,  15324318, 1718978, 14974081, 8116615","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ARSE,"Chondrodysplasia punctata, X-linked recessive",Strong,XLR,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",Y,"12567415, 23470839, 7720070, 9497243",SK,Sept 2016 - Oct 2016,3.0,0.6,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15
ARX,"Lissencephaly, X-linked 2",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12379852, 18462864, 14722918, 22252899, 19439424","SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
ASCL1,Congenital central hypoventilation,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"14532329, 18173746",PULM,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.041666666666666664
ASL,Argininosuccinic aciduria,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"12384776, 1594374, 12408190, 17326097","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ASNS,"Microcephaly, intellectual disability, cerebral atrophy & intractable seizures",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"24139043, 25227173, 26318253, 26395554",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ASPA,Canavan disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8252036, 16437572, 3354621, 16854607, 8659549, 12638939","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
ASS1,Citrullinemia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"11941481, 2358466,  19006241,  12815590,  7977368","IEM, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ATIC,AICA-Ribosiduria,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,Y,15114530,,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
ATM,Ataxia-telangiectasia,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9915942, 12497634, 9259193, 9600235",DERM,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
ATN1,Dentatorubral-pallidoluysian atrophy 1,Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"7824105, 8929958, 20977674, 23263592",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ATP1A2,Hemiplegic migraine,Strong,AD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18513263, 18644608, 18056581, 24921013, 20837964",,Sept 2016 - Oct 2016,3.0,1.0,3.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
ATP1A3,Rapid-onset dystonia-parkinsonism,Strong,AD,MODERATE (A),Yes,C,0,"Moderate penetrance, Not actionable in childhood",,"24523486, 17282997, 15260953, 19652145, ",SEIZ,Sept 2016 - Oct 2016,3.0,0.6,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.15
ATP2A1,Brody myopathy,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10914677, 8841193, 20142766, 9367679, 23911890, 25614869",HYPOTO,Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
ATP6AP2,X-linked recessive intellectual deficit - epilepsy,Moderate,XLR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"15746149, 1976568",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ATP6V0A2,"Cutis laxa, autosomal recessive, type IIA",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"22773132, 10406678, 18157129, 5579863","SK, SEIZ, HYPOTO, DERM",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0.75
ATP6V1B1,Renal tubular acidosis & hearing loss,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"9916796, 12414817, 18368028","HL, REN",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75
ATP7A,Menkes syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"17717039, 15981243, 2289318, 4075564","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
ATP7A,Occipital horn syndrome,Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"8914740, 7887410, 11431706,  24002164,  17108763","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0
ATP7A,"Spinal muscular atrophy, distal, X-linked 3",Limited,XLR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,"19153371, 20170900, 22210628","IEM, SEIZ, HYPOTO",Sept 2016 - Oct 2016,1.0,0.5,1.0,2.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.041666666666666664
ATP7B,Wilson disease,Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"8298639, 10441329, 16791614, 16088907, 24706876, 17919502, 23235335, 18373411","BIL, IEM",Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ATP8B1,"Cholestasis, progressive familial intrahepatic 1",Definitive,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"15239083, 9500542, 11815775",BIL,Sept 2016 - Oct 2016,4.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ATR,Seckel syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,Y,"8358044, 12640452, 23144622",SEIZ,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
ATRX,Alpha-thalassemia/mental retardation syndrome,Definitive,XLD,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"9326931, 18409179, 11449489, 7697714, 16763962, 16813605, 8968741","AN_TH, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
AUH,"3-methylglutaconic aciduria, type I",Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,Y,"112434311, 7130438, 10070612, 12655555, 20855850","IEM, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75
AVPR2,"Diabetes insipidus, nephrogenic",Definitive,XLR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"10820168,  8104196,  8037205,  23150186,  9853256 ","REN, SEIZ",Sept 2016 - Oct 2016,4.0,1.0,3.0,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0
AXL,Hypogonadotropic hypogonadism,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,24476074,,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
B3GALTL,Peters-Plus syndrome,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,"18798333, 16909395, 23889335","THYR, HYPOTO",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.75
B3GAT3,"Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects",Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"21763480, 23664117, 25893793","SK, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.14166666666666666
B4GALT1,CDG syndrome type IId,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,Y,11901181,"SEIZ, HYPOTO",Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.041666666666666664
B9D2,Meckel syndrome,Limited,AR,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,21763481,REN,Sept 2016 - Oct 2016,1.0,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.041666666666666664
BAAT,Bile acid amidation defect,Strong,AR,HIGH (A),Yes,A,1,Strong evidence for highly penetrant childhood-onset disease,,12704386,"BIL, AN_TH",Sept 2016 - Oct 2016,3.0,1.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75
BAG3,"Cardiomyopathy, dilated",Strong,AD,MODERATE (A),No,B,1,"Moderate penetrance, Actionable in childhood",,"21898660, 21353195, 21559883, 25008357, 24623017","CM, HYPOTO",Sept 2016 - Oct 2016,3.0,0.6,2.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3
BAG3,"Myopathy, myofibrillar",Moderate,AD,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"19085932, 21361913, 25728519","CM, HYPOTO",Sept 2016 - Oct 2016,2.0,0.85,1.0,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.14166666666666666
BANF1,Progeroid syndrome,Moderate,AR,HIGH (B),Yes,C,0,Moderate evidence for gene's role in disease,,"21549337, 21932319",DERM,Sept 2016 - Oct 2016,2.0,0.85,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.14166666666666666
BARD1,Tetralogy of Fallot,Limited,AD,UNKNOWN,Yes,C,0,Limited evidence for gene's role in disease,,22912587,CHD,Sept 2016 - Oct 2016,1.0,0.5,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041666666666666664
